SUB-DISTRICT NAME,Area Name
Chhatapur,Lachhminia
Chhatapur,Bharatpur
Chhatapur,Lalganj
Chhatapur,Pariahi
Chhatapur,Udhampur
Chhatapur,Bhagwatpur
Chhatapur,Madhopur
Chhatapur,Mahaddipur
Chhatapur,Hariharpur
Chhatapur,Rampur
Chhatapur,Lalpur
Chhatapur,Katahra
Chhatapur,Dhakhargaru
Chhatapur,Bhatabari
Chhatapur,Chhatapur
Chhatapur,Rajwara
Chhatapur,Narahia
Chhatapur,Lachhmipur
Chhatapur,Karliana
Chhatapur,Khuti
Chhatapur,Darharia
Chhatapur,Ghiwaha
Chhatapur,Bairia
Chhatapur,Raisri
Chhatapur,Raisri Milik
Chhatapur,Mahammadganj
Chhatapur,Kishunganj
Chhatapur,Chuni Milik
Chhatapur,Chuni
Chhatapur,Thuthi
Chhatapur,Partapnagar
Chhatapur,Indarpur
Chhatapur,Ramnagar
Chhatapur,Mohanpur
Chhatapur,Sahata
Chhatapur,Patti Niyamat Urf Girdharpatti
Chhatapur,Shahpur
Chhatapur,Patti Ratan Sar
Chhatapur,Kathi
Chhatapur,Goalpara
Chhatapur,Ratan Sar
Chhatapur,Bhawanipur
Chhatapur,Katrahi Fakirana
Chhatapur,Charne
Pratapganj,Garhia
Pratapganj,Gobindpur
Pratapganj,Siripur
Pratapganj,Durgapur
Pratapganj,Chitauni
Pratapganj,Jainagara
Pratapganj,Shukha Nagar
Pratapganj,Bhawanipur
Pratapganj,Inampatti
Pratapganj,Tekuna
Pratapganj,Surjapur
Pratapganj,Parsabirbal
Pratapganj,Situhar
Raghopur,Undraha
Raghopur,Rajpur Arazi
Raghopur,Kohbarwa
Raghopur,Jagdispur
Raghopur,Mansapur
Raghopur,Karjain
Raghopur,Basawanpatti
Raghopur,Rajpur
Raghopur,Dhurgawan
Raghopur,Baisi
Raghopur,Gospur
Raghopur,Hari Chakla
Raghopur,Padum Nagar
Raghopur,Shankarpur Doulat
Raghopur,Bauraha
Raghopur,Parmanandpur
Raghopur,Bishunpur Daulat
Raghopur,Harpur
Raghopur,Fakirna
Raghopur,Hariraha
Raghopur,Motipur
Raghopur,Berdah
Raghopur,Sitaram Chakla
Raghopur,Norha
Raghopur,Parsarman
Raghopur,Imamganj
Raghopur,Phenglas
Raghopur,Gausabad
Raghopur,Ram Bishunpur
Raghopur,Simrahi
Raghopur,Durgapur
Raghopur,Piprahi
Raghopur,Dharmpatti
Raghopur,Rampur
Raghopur,Gamharia
Raghopur,Sait
Raghopur,Manik Chand Chakla
Raghopur,Raghopur
Raghopur,Radhe Nagar
Raghopur,Dharahara
Raghopur,Debipur
Raghopur,Satkodaria
Raghopur,Sarhochia
Raghopur,Achalpur
Raghopur,Dumri
Raghopur,Champa Nagar
Raghopur,Bengaipatti
Raghopur,Laukaha
Raghopur,Sitarampur
Raghopur,Thalha
Raghopur,Koriapatti
Raghopur,Satanpatti
Raghopur,Barmotara
Raghopur,Hulas
Raghopur,Fulkahi
Raghopur,Dipnagar
Raghopur,Haripur
Raghopur,Husainabad
Saraigarh Bhaptiyahi,Laukaha
Saraigarh Bhaptiyahi,Bahuarwa
Saraigarh Bhaptiyahi,Uganipatti
Saraigarh Bhaptiyahi,Siani
Saraigarh Bhaptiyahi,Karhari
Saraigarh Bhaptiyahi,Kabiahi
Saraigarh Bhaptiyahi,Baisa
Saraigarh Bhaptiyahi,Nonpara
Saraigarh Bhaptiyahi,Simri
Saraigarh Bhaptiyahi,Takia
Saraigarh Bhaptiyahi,Korhali
Saraigarh Bhaptiyahi,Bajdari Chakla
Saraigarh Bhaptiyahi,Gopalpur
Saraigarh Bhaptiyahi,Chhithi Hanuman Nagar
Saraigarh Bhaptiyahi,Shahpur Pirthipatti
Saraigarh Bhaptiyahi,Sadanandpur
Saraigarh Bhaptiyahi,Kaleanpur
Saraigarh Bhaptiyahi,Gidhani
Saraigarh Bhaptiyahi,Dhadi
Saraigarh Bhaptiyahi,Aurahi
Saraigarh Bhaptiyahi,Sonpataha
Saraigarh Bhaptiyahi,Itahari
Saraigarh Bhaptiyahi,Banainia
Saraigarh Bhaptiyahi,Bhulia
Saraigarh Bhaptiyahi,Kataia Bhulia
Saraigarh Bhaptiyahi,Baltharwa
Saraigarh Bhaptiyahi,Garhia
Saraigarh Bhaptiyahi,Bhabtiahi
Saraigarh Bhaptiyahi,Piprakhurd
Saraigarh Bhaptiyahi,Bishunpur
Saraigarh Bhaptiyahi,Jhila Dumri
Saraigarh Bhaptiyahi,Naraenpur
Saraigarh Bhaptiyahi,Murli
Saraigarh Bhaptiyahi,Murli Milik
Saraigarh Bhaptiyahi,Saraigarh
Saraigarh Bhaptiyahi,Kulipatti
Saraigarh Bhaptiyahi,Chandpipar
Saraigarh Bhaptiyahi,Sukhasan (Part In Kishanpur) *
Kishanpur,Sukhasan (Part In Saraigarh Bhaptiyahi)  *
Kishanpur,Katmungra
Kishanpur,Dinajpur
Kishanpur,Lachhminia
Kishanpur,Andauli
Kishanpur,Phulwaria
Kishanpur,Barhatha
Kishanpur,Mahi Sardar Chakla
Kishanpur,Tulapatti
Kishanpur,Madhura
Kishanpur,Mehasimar
Kishanpur,Singiawan
Kishanpur,Keotapatti
Kishanpur,Koraia
Kishanpur,Sohagpur
Kishanpur,Rajpur
Kishanpur,Belatarha
Kishanpur,Sisauni
Kishanpur,Abhwar
Kishanpur,Khakhai
Kishanpur,Kishunpur
Kishanpur,Malar
Kishanpur,Shivpuri
Kishanpur,Tharbitia
Kishanpur,Nawabakhar
Kishanpur,Kamaldaha
Kishanpur,Arraha
Kishanpur,Gadahwa
Kishanpur,Sonbarsa
Kishanpur,Parsa Madho
Kishanpur,Asanpur Kupaha
Kishanpur,Bauraha
Kishanpur,Sujanpur
Kishanpur,Maujaha
Kishanpur,Siswa
Kishanpur,Bela
Kishanpur,Begamganj
Kishanpur,Pachgachhia
Kishanpur,Sukmarpur
Kishanpur,Dubiahi
Kishanpur,Dighia
Kishanpur,Parsa
Kishanpur,Bahorwa
Marauna,Sisauni
Marauna,Rasuar
Marauna,Dhabghat
Marauna,Kadmaha
Marauna,Gotrahi
Marauna,Kataia
Marauna,Lalmania
Marauna,Belahi
Marauna,Maheshpur
Marauna,Gamharia
Marauna,Parari
Marauna,Mahuahi
Marauna,Khulharia
Marauna,Saraunjabela
Marauna,Koni Inamat
Marauna,Pachgachhia
Marauna,Manharpatti
Marauna,Barahra
Marauna,Jobaha
Marauna,Ghogkaria
Marauna,Mainaha
Marauna,Parkonch
Marauna,Baskhora
Marauna,Harari
Marauna,Badurahi
Marauna,Pachlehira
Marauna,Khorman
Marauna,Chandargarh
Marauna,Kamrail
Marauna,Morauna
Marauna,Kusmaul
Marauna,Janardanpur
Marauna,Kursan
Marauna,Rataho
Marauna,Gonaura
Marauna,Parsauni
Marauna,Mongarihaul
Marauna,Khokhaha
Supaul,Sukaila
Supaul,Bela Parsani
Supaul,Nirmali
Supaul,Surti Patti
Supaul,Chain Singh Patti
Supaul,Mahuwa
Supaul,Malhad
Supaul,Kharail
Supaul,Parsa
Supaul,Piprahi
Supaul,Bainia
Supaul,Dabhari
Supaul,Ghiwak
Supaul,Ghuran
Supaul,Magurar
Supaul,Dumaria
Supaul,Fakirana
Supaul,Kanpatti
Supaul,Balwa
Supaul,Narahia
Supaul,Pipra Khurd
Supaul,Chhapkahi
Supaul,Baspiti
Supaul,Telwa
Supaul,Gopalpur Siri
Supaul,Gopalpur Khurd
Supaul,Chandail
Supaul,Maricha
Supaul,Parsauni
Supaul,Bijalpur
Supaul,Bakaur
Supaul,Sihe
Supaul,Kalapatti
Supaul,Purain
Supaul,Rampur
Supaul,Nemua
Supaul,Lalchandpur
Supaul,Ramdat Patti
Supaul,Maheshpur
Supaul,Karanpur
Supaul,Malhani
Supaul,Parkauli
Supaul,Sukhpur Solhani
Supaul,Balha
Supaul,Nanupatti Dhor
Supaul,Kataia
Supaul,Dhor Raghopur
Supaul,Bairo
Supaul,Bairo Milik
Supaul,Dudha
Supaul,Keotna
Supaul,Balias
Supaul,Parsaramaparsauni
Supaul,Dhudhaura Malikana
Supaul,Barail
Supaul,Simra
Supaul,Barail Milik
Supaul,Goth Baruari
Supaul,Baruari
Supaul,Laukaha
Supaul,Amha
Supaul,Hardi
Supaul,Katbansi
Supaul,Itahari
Supaul,Jhahura
Supaul,Bela
Supaul,Ekma
Supaul,Bina
Supaul,Solhani
Supaul,Sorhi Malikan
Supaul,Kariho
Supaul,Laurah
Pipra,Jharka
Pipra,Jarauli
Pipra,Bairio
Pipra,Ratauli
Pipra,Hatwaria
Pipra,Ramnagar
Pipra,Mahichanda
Pipra,Tulapatti
Pipra,Lalpatti
Pipra,Nirmali
Pipra,Pathrajolhania
Pipra,Kataia Mahe
Pipra,Gidrahi
Pipra,Belokhra
Pipra,Kataia Milik
Pipra,Thumha
Pipra,Basaha
Pipra,Bishunpur
Pipra,Rajpur
Pipra,Rampur
Pipra,Amaha
Pipra,Pipra
Pipra,Makroi
Pipra,Debipatti
Pipra,Dinapatti
Pipra,Sakhua
Pipra,Tharhi Bhawanipur
Pipra,Lachhumandas Chak
Pipra,Sihraul
Pipra,Jiwachhpur
Pipra,Maheshpur
Pipra,Saheb Chakla
Pipra,Lalpur
Pipra,Bhaiaram Sardar Chakla
Pipra,Dubiahi
Pipra,Dulari
Pipra,Beldara
Pipra,Basuli
Tribeniganj,Pakri
Tribeniganj,Bela
Tribeniganj,Rahta
Tribeniganj,Gamhirpur
Tribeniganj,Lachhmipur
Tribeniganj,Atlakha Belahi
Tribeniganj,Bhura
Tribeniganj,Belha
Tribeniganj,Bhairapatti
Tribeniganj,Semaria
Tribeniganj,Karharwa
Tribeniganj,Auraha
Tribeniganj,Maun
Tribeniganj,Pathragordhoi
Tribeniganj,Thalha Garhia
Tribeniganj,Jagur
Tribeniganj,Babhanganwa
Tribeniganj,Mahesua
Tribeniganj,Latauna
Tribeniganj,Kusaha
Tribeniganj,Mahulia
Tribeniganj,Lachhminia
Tribeniganj,Daparkha
Tribeniganj,Barahkurwa
Tribeniganj,Kukur Dhari
Tribeniganj,Mirjawa
Tribeniganj,Laharnia
Tribeniganj,Purandaha
Tribeniganj,Orlaha
Tribeniganj,Gorha
Tribeniganj,Ganjhar Lakheraj
Tribeniganj,Ganjhar Mal
Tribeniganj,Bhagwanpur
Tribeniganj,Hariharpatti
Tribeniganj,Pansahi
Tribeniganj,Karanpatti
Tribeniganj,Belapatti
Tribeniganj,Guria
Tribeniganj,Pilwaha
Tribeniganj,Manganj
Tribeniganj,Bishunia
Tribeniganj,Hirapatti
Tribeniganj,Koriapatti
Tribeniganj,Jadia
Tribeniganj,Phulkaha
Tribeniganj,Mahrampur Milik
Tribeniganj,Mahrampur Arazi
Tribeniganj,Mohar Rampur
Tribeniganj,Mohar Rampur Milik
Tribeniganj,Raghunathpur
Tribeniganj,Baghaeli
Tribeniganj,Raghunathpur Milik
Tribeniganj,Parsagarhi Milik
Tribeniganj,Parsagarhi
Tribeniganj,Gobindpur
Tribeniganj,Nandan Milik
Tribeniganj,Nandan
Narpatganj,Parasi
Narpatganj,Shyamnagar
Narpatganj,Madhubani
Narpatganj,Kuchgaon
Narpatganj,Pokharia
Narpatganj,Goarpuchhri
Narpatganj,Sonapur
Narpatganj,Chakorwa
Narpatganj,Bhorhar
Narpatganj,Nawabganj
Narpatganj,Manikpur
Narpatganj,Pathraha
Narpatganj,Ghurna
Narpatganj,Maheshpatti
Narpatganj,Dombana
Narpatganj,Basmatiya
Narpatganj,Bhairoganj
Narpatganj,Bela
Narpatganj,Jitwarpur
Narpatganj,Kamat Pathraha
Narpatganj,Bhawanipur
Narpatganj,Barmotra Arazi
Narpatganj,Bhadwar
Narpatganj,Amrori
Narpatganj,Tope Nawabganj
Narpatganj,Lachhmipur
Narpatganj,Dumari
Narpatganj,Anchraand Hanuman Nagar
Narpatganj,Hanumannagar
Narpatganj,Dahrahra
Narpatganj,Sahabganj
Narpatganj,Rajganj
Narpatganj,Madhura
Narpatganj,Nathpur
Narpatganj,Nathpur Arazi
Narpatganj,Bardaha
Narpatganj,Barhara
Narpatganj,Damiya
Narpatganj,Patehpur Arazi
Narpatganj,Fatehpur
Narpatganj,Pithaura
Narpatganj,Koskapur
Narpatganj,Khaira
Narpatganj,Posdaha
Narpatganj,Bhanghi
Narpatganj,Barhepara
Narpatganj,Dargahiganj
Narpatganj,Baghua Dibiganj
Narpatganj,Pharhi
Narpatganj,Kandhaili
Narpatganj,Khapdeh
Narpatganj,Rewahi
Narpatganj,Sawaldeh
Narpatganj,Gadhgawan
Narpatganj,Bariarpur
Narpatganj,Garuha Bishunpur
Narpatganj,Tamganj
Narpatganj,Tamganj Toufir
Narpatganj,Gokhulpur
Narpatganj,Ajitnagar
Narpatganj,Kochgaon
Narpatganj,Belsandi
Narpatganj,Mirdaul
Narpatganj,Belwa
Forbesganj,Arraha
Forbesganj,Lachhmipur
Forbesganj,Ganj Bhag
Forbesganj,Mahachanda
Forbesganj,Mirzapur
Forbesganj,Shaifganj
Forbesganj,Shankarpur
Forbesganj,Bhagparwaha
Forbesganj,Musahari
Forbesganj,Sukhirampur
Forbesganj,Dholbaja
Forbesganj,Dakripur
Forbesganj,Eidgah
Forbesganj,Sirsia
Forbesganj,Sukhi
Forbesganj,Kurwa Lachhmipur
Forbesganj,Rampur
Forbesganj,Basgara
Forbesganj,Jhirwa Pachhiari
Forbesganj,Kurwa
Forbesganj,Jhirwa Purwari
Forbesganj,Arraha Madarganj
Forbesganj,Aurahi
Forbesganj,Ahmadpur
Forbesganj,Hardia
Forbesganj,Bokra
Forbesganj,Tharia Bakia
Forbesganj,Doria Sonapur
Forbesganj,Rahikpur Thila Mohan
Forbesganj,Manikpur Halhalia
Forbesganj,Halhalia Jagir
Forbesganj,Bhaghal Halia
Forbesganj,Lachhmipur Gachh
Forbesganj,Gurmahi
Forbesganj,Deopura
Forbesganj,Rahikpur
Forbesganj,Khawaspur
Forbesganj,Balua
Forbesganj,Ramai
Forbesganj,Madhura
Forbesganj,Lahsunganj
Forbesganj,Halhalia
Forbesganj,Tiraskund
Forbesganj,Samaul
Forbesganj,Ghoraghat
Forbesganj,Baghmara
Forbesganj,Amhara
Forbesganj,Khamkol
Forbesganj,Rangdaha
Forbesganj,Hasanpur Khurd
Forbesganj,Nijkulharia
Forbesganj,Kulharia Jagir
Forbesganj,Amgachhi
Forbesganj,Pokharia
Forbesganj,Kusamaha
Forbesganj,Ramganj
Forbesganj,Asuri
Forbesganj,Gadaha
Forbesganj,Hanskosa Khur
Forbesganj,Dumaria
Forbesganj,Potri
Forbesganj,Majhua
Forbesganj,Parwaha
Forbesganj,Gopalpur
Forbesganj,Binodpur
Forbesganj,Khair Khan
Forbesganj,Belai
Forbesganj,Bara
Forbesganj,Simraha
Forbesganj,Gogi
Forbesganj,Pothia
Forbesganj,Hatpothia
Forbesganj,Baijnathpur
Forbesganj,Bishunpur
Forbesganj,Dak
Forbesganj,Haripur
Forbesganj,Phena
Forbesganj,Bhadesar
Forbesganj,Dhanpura
Forbesganj,Matiari
Forbesganj,Bhantabari
Forbesganj,Shahbazpur Jagir
Forbesganj,Kirkichia
Forbesganj,Bhagkohilia
Forbesganj,Bhagchaura
Forbesganj,Hanskosa
Forbesganj,Pipra
Forbesganj,Tirakharda
Forbesganj,Hathwa
Forbesganj,Damadighi
Forbesganj,Baghua
Forbesganj,Barantpur
Forbesganj,Shahbazpur
Forbesganj,Bathnaha
Forbesganj,Bhatiahi
Forbesganj,Amauna
Forbesganj,Mirganj
Forbesganj,Bhawanipur
Forbesganj,Dipaul
Forbesganj,Nirpur
Forbesganj,Ghiwba
Bhargama,Manullahpatti
Bhargama,Rampuradi
Bhargama,Sukela
Bhargama,Chaura
Bhargama,Bhargaon
Bhargama,Shaikhpura
Bhargama,Simarbani
Bhargama,Shankarpur
Bhargama,Kusmaul
Bhargama,Pranpath Patti
Bhargama,Jainagar
Bhargama,Sirsia Hanumanganj
Bhargama,Narhewa Diara
Bhargama,Raghunath Pur
Bhargama,Sirsia Kalan
Bhargama,Jhumuk Lal Chakla
Bhargama,Dundbahadur Chakla
Bhargama,Bishunpr  Bhaiaram
Bhargama,Gamharia
Bhargama,Gamharia Milik
Bhargama,Paik Para
Bhargama,Khajuri
Bhargama,Barhmotar Chakla
Bhargama,Khajuri Milik
Bhargama,Lachmipur Alias Baghwa
Bhargama,Tharua Patti
Bhargama,Khutha Baijnath
Bhargama,Birnagar
Bhargama,Birnagar Milik
Bhargama,Tengraha
Bhargama,Bhattaon Kamat
Bhargama,Chiraiya
Bhargama,Nawalganj Pitamber
Bhargama,Baija Patti
Bhargama,Akarthappa
Bhargama,Peare Lal Chakla
Bhargama,Newa  Lal Chakla
Bhargama,Bisaria
Bhargama,Bisaria Patti
Bhargama,Majrahi Chakla
Bhargama,Hatibala
Bhargama,Dhanesri
Bhargama,Dhanesri Milik
Bhargama,Tonha  Israin
Bhargama,Chandni Ghasi
Bhargama,Baiju Patti Milik
Bhargama,Bhatgaon Chakla
Bhargama,Lachhmipur
Bhargama,Jasodapur
Bhargama,Hingua Patti
Bhargama,Hingua Jot
Bhargama,Hingua Milik
Bhargama,Harpur Kalan
Bhargama,Hingua Chakla
Bhargama,Harpur Chakla Kalan
Bhargama,Gopipur
Bhargama,Barmotara
Bhargama,Barmotara Hingua
Bhargama,Nawalgang Manpur
Raniganj,Bhagphasia
Raniganj,Bistaria
Raniganj,Raghopur
Raniganj,Bishunpur
Raniganj,Banbhag
Raniganj,Parmanpur
Raniganj,Hingna
Raniganj,Bholapur
Raniganj,Kopari
Raniganj,Lachhmipur
Raniganj,Kharhat
Raniganj,Naraenpur
Raniganj,Basgara
Raniganj,Dhaniain
Raniganj,Ahmadpur Pahi
Raniganj,Kadwa
Raniganj,Motiari
Raniganj,Hirdepur
Raniganj,Dhama
Raniganj,Raghunathpur
Raniganj,Sanjhaili
Raniganj,Rupauli
Raniganj,Garha
Raniganj,Chhatiauna
Raniganj,Bitauna
Raniganj,Rahua
Raniganj,Mahasaili Gidhwas
Raniganj,Mahsaili
Raniganj,Rajbaili
Raniganj,Darha Bita
Raniganj,Harpur
Raniganj,Sakraili
Raniganj,Daria Rai
Raniganj,Mirzapur
Raniganj,Binodpur
Raniganj,Nananpur
Raniganj,Deothal
Raniganj,Ghaghri
Raniganj,Kumhra
Raniganj,Karahia
Raniganj,Mohni
Raniganj,Bharaili
Raniganj,Dhobinia
Raniganj,Karankia
Raniganj,Saidpur
Raniganj,Latahri
Raniganj,Dumra
Raniganj,Belwa
Raniganj,Ikra
Raniganj,Pharkia
Raniganj,Bausi
Raniganj,Bhawani Nagar
Raniganj,Basaithi
Raniganj,Basaithi Math
Raniganj,Gunwanti
Raniganj,Gidhwas
Raniganj,Hansa
Raniganj,Pachera
Raniganj,Kajra
Raniganj,Kamalpur
Raniganj,Rampur
Raniganj,Belgachhi
Raniganj,Hasanpur
Raniganj,Barbana
Raniganj,Lutraha Bari
Raniganj,Bhorha
Raniganj,Barhepara
Raniganj,Indarpur
Raniganj,Pahasra
Raniganj,Jamghatti
Raniganj,Uphrail
Raniganj,Majhua
Raniganj,Kahbara Bishunpur
Raniganj,Kala Balua
Raniganj,Baijnathpur
Raniganj,Barhara
Raniganj,Raniganj
Raniganj,Bagulaha
Raniganj,Parsahat
Raniganj,Kharsahi
Raniganj,Jogta
Raniganj,Belsara
Raniganj,Parihari
Raniganj,Gopalpur
Raniganj,Malhepura
Raniganj,Madhepura
Raniganj,Koskapur
Araria,Pokharia
Araria,Bahgi
Araria,Madanpur
Araria,Bochi
Araria,Gamharia
Araria,Kasaila Gachh Garha Bhagkasail
Araria,Sahasmal
Araria,Tarauna
Araria,Phulbari
Araria,Kismat Jamua
Araria,Gelhabari
Araria,Khamgara
Araria,Jamua
Araria,Saranpur
Araria,Dabhara Jagir
Araria,Dabhra
Araria,Tarabari
Araria,Jitwarpur
Araria,Bhagpuraini
Araria,Pategna
Araria,Kismat Khawaspur
Araria,Saguna
Araria,Baturbari
Araria,Chanrarni
Araria,Metan
Araria,Jhamta
Araria,Mahisakol
Araria,Bansbari
Araria,Samda
Araria,Murbala
Araria,Haria
Araria,Bhagmohabbat
Araria,Majkuri
Araria,Rajokhar
Araria,Hyatpur
Araria,Hasanpur
Araria,Itahara
Araria,Basantpur
Araria,Barakamatchistipur
Araria,Rampur Mohanpur
Araria,Bhagsadullah Gachh Kola
Araria,Salaigarh
Araria,Rangdaha
Araria,Kharhar
Araria,Farasat
Araria,Araria
Araria,Azmatpur
Araria,Belbari
Araria,Milik
Araria,Kochgawan
Araria,Lahtora
Araria,Bishunpur
Araria,Lodipur
Araria,Kusiargaon
Araria,Azamnagar
Araria,Diari
Araria,Majgawan
Araria,Belwa
Araria,Bairgachhi
Araria,Surjapur
Araria,Sisauna
Araria,Gaigari
Araria,Rampur Kudarkatti
Araria,Lahna
Araria,Chanderdai
Araria,Kamaldaha
Araria,Bangawan
Araria,Chikni
Araria,Dhakia
Araria,Paik Tola
Araria,Deoria
Araria,Gainrha
Araria,Mirzapur
Araria,Tirhutbita
Araria,Domai
Araria,Sandalpur
Araria,Chatar
Araria,Lohtora
Araria,Gharakhal
Kursakatta,Shoirgaon
Kursakatta,Kumaripur
Kursakatta,Chikni
Kursakatta,Pakri
Kursakatta,Rahatmina
Kursakatta,Doria
Kursakatta,Itahi
Kursakatta,Parbata
Kursakatta,Mahesh Khunt
Kursakatta,Maheshkhunt Jagir
Kursakatta,Bhorha
Kursakatta,Sonapur
Kursakatta,Lachhmipur
Kursakatta,Goshainpur
Kursakatta,Maigara
Kursakatta,Mohiuddinpur
Kursakatta,Khajurbari
Kursakatta,Shankarpur
Kursakatta,Shijhua
Kursakatta,Shijhua Milik
Kursakatta,Kamladorha
Kursakatta,Hata Bakhri
Kursakatta,Bakhri Milik
Kursakatta,Dhowabari
Kursakatta,Bhagtira
Kursakatta,Khuthura Magrabi
Kursakatta,Maratibpur
Kursakatta,Kursakatta
Kursakatta,Balchanda
Kursakatta,Gausnagar
Kursakatta,Harira
Kursakatta,Rajaula
Kursakatta,Sundari
Kursakatta,Phasimagrabi And Phasimashraqi
Kursakatta,Haripur
Kursakatta,Banmali
Kursakatta,Darha Pipra
Kursakatta,Sisabari
Kursakatta,Bhimpur Khar
Kursakatta,Bhishunpur
Kursakatta,Asura Kalan Khola
Kursakatta,Kuari
Kursakatta,Katpahar
Kursakatta,Bhaloa
Kursakatta,Soksanand Bhag Khutpur
Kursakatta,Lolokhur
Kursakatta,Madhubani
Kursakatta,Dumaria
Kursakatta,Chaita
Kursakatta,Asabhag
Kursakatta,Batraha
Kursakatta,Siktia
Kursakatta,Paikdara
Kursakatta,Musapur
Kursakatta,Hasanpur
Kursakatta,Phulbari
Kursakatta,Palasbani
Kursakatta,Karahia
Kursakatta,Tamkura
Kursakatta,Padaria
Kursakatta,Birban
Kursakatta,Sinwari
Kursakatta,Mal Parasi
Kursakatta,Parasi
Kursakatta,Bhag Parasi
Kursakatta,Kotahpur
Kursakatta,Kolhua
Sikti,Majrakh
Sikti,Dehpur Majrakh Milik
Sikti,Amgachhi
Sikti,Amgachhi Milik Arazi
Sikti,Amgachhi Milik
Sikti,Dahipura
Sikti,Dainia
Sikti,Khuthara Mashragi
Sikti,Kuan Pokhar
Sikti,Dehpur Khardah Milik
Sikti,Tera Khurdah
Sikti,Pararia
Sikti,Kauakoh
Sikti,Milik Arazi
Sikti,Thengpur Pipra
Sikti,Kabaia
Sikti,Thengapur Pipra Milik
Sikti,Thengapur Pipra Milik Arazi
Sikti,Musanda
Sikti,Dhengri
Sikti,Bardaha
Sikti,Bhaptia
Sikti,Khoragachhi
Sikti,Bhirbhiri
Sikti,Dithaura
Sikti,Palasmani
Sikti,Pahara
Sikti,Muraripur
Sikti,Sikti
Sikti,Pahara Sikti
Sikti,Bokantari
Sikti,Saidabad
Sikti,Kuchaha
Sikti,Saida Pokhar
Sikti,Barahmasia Ranikatta
Sikti,Barahmasia
Sikti,Barahmasia Simalbani
Sikti,Barahmasia Istamrar
Sikti,Dipnagar
Sikti,Pararia Ranikatta
Sikti,Dahgawan
Sikti,Paraia
Sikti,Singhia
Sikti,Khoragachhi Milik
Sikti,Aulabari
Sikti,Chhaparia
Sikti,Sohdi
Sikti,Darhua
Sikti,Bairgachhi
Sikti,Sohagmara
Sikti,Karahbari
Sikti,Benga
Sikti,Pothia
Sikti,Ramnagar
Sikti,Pipra
Sikti,Belbari
Palasi,Balua
Palasi,Bangawan
Palasi,Belsari
Palasi,Mahadeokol
Palasi,Phulsara
Palasi,Chauri
Palasi,Deghli
Palasi,Karor Deghli
Palasi,Karor
Palasi,Charbana
Palasi,Pipra Bijwara
Palasi,Chhapania
Palasi,Bhantabari
Palasi,Dharamganj Baghua
Palasi,Manbodhtanda
Palasi,Kankhudia
Palasi,Gang Jhali
Palasi,Baradbata
Palasi,Bhatauja
Palasi,Miapur
Palasi,Dogachhi
Palasi,Miapur Gachh
Palasi,Maldoar
Palasi,Dakaita
Palasi,Kalahi
Palasi,Bualdanti
Palasi,Gohans
Palasi,Ramnagar
Palasi,Kujri
Palasi,Garhara
Palasi,Bhatwara
Palasi,Belbari
Palasi,Doargawan
Palasi,Chandipur
Palasi,Pipra
Palasi,Dipnagar
Palasi,Barkumba
Palasi,Daulatpur
Palasi,Kathora
Palasi,Bargaon
Palasi,Naranga
Palasi,Behari
Palasi,Daua
Palasi,Nakta
Palasi,Sonakandar
Palasi,Khapra
Palasi,Nakta Khurd
Palasi,Haribhasa
Palasi,Kashibari
Palasi,Khutti
Palasi,Goshainpur
Palasi,Budhi
Palasi,Sohandar
Palasi,Bhadauna
Palasi,Bhatania
Palasi,Baraili
Palasi,Dhurgaon
Palasi,Domaria
Palasi,Tarbi
Palasi,Marichgaon
Palasi,Maya Khori
Palasi,Harwa
Palasi,Denga
Palasi,Pharhara
Palasi,Maina
Palasi,Rangbaha
Palasi,Gyaspur
Palasi,Beni
Palasi,Pakri
Palasi,Pakri Kamat
Palasi,Pakri Arazi
Palasi,Pandubi
Palasi,Dala
Palasi,Majlispur
Palasi,Urlaha
Palasi,Sobagmara
Palasi,Dhantola
Palasi,Hasanpura
Palasi,Hasanpur
Palasi,Jahanpur
Palasi,Gopalnagar
Palasi,Chahatpur
Palasi,Dhangawan
Palasi,Lokhra
Palasi,Gerari
Palasi,Mundmala
Palasi,Pothia
Palasi,Kumarkhand
Palasi,Majhua
Palasi,Mohania
Palasi,Purandaha
Palasi,Bhima
Palasi,Parwakhori
Palasi,Seyampur
Palasi,Pechaili
Palasi,Bhikha
Palasi,Dehti
Palasi,Korhaili
Palasi,Bakainia
Palasi,Rupail
Palasi,Madhail
Palasi,Sukhsaina
Palasi,Jurail
Jokihat,Bairgachhi
Jokihat,Kesarra
Jokihat,Dharmeshwar Gachh
Jokihat,Khuti Kharia
Jokihat,Hardar
Jokihat,Jahanpur
Jokihat,Satghara
Jokihat,Rani
Jokihat,Semaria
Jokihat,Barhuwa
Jokihat,Gogra
Jokihat,Bhagwanpur
Jokihat,Satbhita
Jokihat,Satbhita Kamat
Jokihat,Masuria
Jokihat,Bagesari
Jokihat,Gerki
Jokihat,Matiari
Jokihat,Bagdahara
Jokihat,Gamharia
Jokihat,Kakan
Jokihat,Taran
Jokihat,Duba
Jokihat,Bagmara
Jokihat,Dhobinia
Jokihat,Khirdaha
Jokihat,Singar Mohani
Jokihat,Sisauna
Jokihat,Artia
Jokihat,Jokihat
Jokihat,Dhanpura
Jokihat,Rani Istamrar
Jokihat,Mahadewa
Jokihat,Gachh Mahadewa
Jokihat,Bankora
Jokihat,Pathrabari
Jokihat,Malchhari
Jokihat,Shahpur
